epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
199,4.209751546096801,3.37881812915802,26.49,51.16,1.272740615962148e-05
200,4.252078656387329,3.382395358276367,26.34,51.0,1.2499999999999996e-05
201,4.284175691604614,3.3879807308197023,26.57,50.73,1.2273964606240718e-05
202,4.240121350097656,3.362564284706116,27.03,51.82,1.2049324765671749e-05
203,4.211752686691284,3.376983845329285,27.12,51.12,1.1826105112583061e-05
204,4.179976582336426,3.365731364059448,27.02,51.09,1.160433012552509e-05
205,4.2364757419586185,3.4106685104370116,26.14,50.83,1.1384024124624332e-05
206,4.213010636901855,3.391524621963501,26.6,51.16,1.11652112689164e-05
207,4.2360020439147945,3.4037253643035887,26.37,50.99,1.0947915553696742e-05
208,4.2384918018341065,3.3682948572158815,26.94,51.23,1.0732160807889211e-05
209,4.243482444000244,3.349161454772949,27.32,51.87,1.0517970691433027e-05
210,4.227693406677246,3.408008318519592,26.28,50.77,1.0305368692688174e-05
211,4.2476183017730715,3.3802284296035765,26.89,51.57,1.0094378125859602e-05
212,4.222874143218994,3.4262537446975707,26.23,50.62,9.88502212844063e-06
213,4.228216424942016,3.3783140119552613,26.61,51.29,9.677323658675594e-06
214,4.215780125045776,3.414012822151184,26.5,50.6,9.471305493042243e-06
215,4.217495600891113,3.397270072555542,26.76,51.17,9.266990223754069e-06
216,4.203628443527221,3.34416744556427,27.28,51.81,9.064400256282757e-06
217,4.203089482498169,3.3903900548934938,26.31,51.05,8.863557806901241e-06
218,4.208431561660767,3.381706025505066,27.02,51.47,8.664484900247371e-06
219,4.235332886123658,3.4248565891265867,26.54,50.75,8.467203366908698e-06
220,4.233607765960693,3.3941264963150024,26.56,51.07,8.271734841028545e-06
221,4.182218877792359,3.3882814262390135,26.69,51.36,8.078100757933485e-06
222,4.225344268417358,3.4077586448669432,26.68,50.89,7.886322351782783e-06
223,4.199362643432617,3.3755671802520753,26.91,51.52,7.696420653239833e-06
224,4.159296120071411,3.370439337730408,26.92,51.65,7.508416487165862e-06
225,4.203469401168824,3.3455481809616088,27.3,52.03,7.3223304703363135e-06
226,4.170479379272461,3.3743503522872924,26.86,51.4,7.138183009179922e-06
227,4.202270272827149,3.3722661657333375,26.94,51.4,6.9559942975409465e-06
228,4.193263026046753,3.3235297540664672,27.71,52.51,6.775784314464717e-06
229,4.17825463180542,3.3667449295043945,26.85,51.62,6.597572822006651e-06
230,4.203014037322998,3.4164351085662843,26.74,50.77,6.421379363065142e-06
231,4.217209140014648,3.382633109855652,27.08,51.4,6.247223259238511e-06
232,4.185921789550782,3.3577598291397095,27.22,51.55,6.075123608706093e-06
233,4.186647476577758,3.354213524055481,27.05,51.79,5.905099284133944e-06
234,4.1723663528442385,3.3745909858703613,26.78,51.3,5.737168930605272e-06
235,4.1853942943573,3.3961565881729125,26.53,51.02,5.571350963575728e-06
236,4.176086973190308,3.3764515909194945,27.34,51.6,5.4076635668540075e-06
