epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
206,3.4124643835067747,1.564645834159851,65.93,85.8,1.11652112689164e-05
207,3.3892924560546875,1.6056670258522034,65.39,85.44,1.0947915553696742e-05
208,3.3701153874206544,1.6062171447753906,65.64,85.62,1.0732160807889211e-05
209,3.385350496330261,1.6163215708732606,65.28,85.44,1.0517970691433027e-05
210,3.3625766900253296,1.5650687865257262,65.82,85.63,1.0305368692688174e-05
211,3.3733829713821413,1.5534483973503113,66.11,85.93,1.0094378125859602e-05
212,3.386731387672424,1.5810364441871643,65.92,85.59,9.88502212844063e-06
213,3.3577071352386474,1.5760920478820801,65.57,85.52,9.677323658675594e-06
214,3.3767737404251097,1.628487857246399,65.63,85.67,9.471305493042243e-06
215,3.3610015560913085,1.557676703929901,66.33,85.57,9.266990223754069e-06
216,3.3438724659729004,1.5027622847557067,66.39,86.08,9.064400256282757e-06
217,3.339929953765869,1.549562512588501,65.85,85.75,8.863557806901241e-06
218,3.349710181350708,1.617978232383728,65.61,85.69,8.664484900247371e-06
219,3.3538567183685304,1.5399502139091492,66.38,85.68,8.467203366908698e-06
220,3.3512145643234255,1.5148588736534119,66.65,85.97,8.271734841028545e-06
221,3.338835838241577,1.5694219460487366,66.14,85.63,8.078100757933485e-06
222,3.3503770525360106,1.5284165699005128,66.44,85.82,7.886322351782783e-06
223,3.3472480933761597,1.5564416144371034,66.34,85.71,7.696420653239833e-06
224,3.323008896751404,1.6345384230613709,65.82,85.39,7.508416487165862e-06
225,3.3696697871780397,1.5757562384605408,66.46,85.49,7.3223304703363135e-06
226,3.3451683655166624,1.575896674156189,66.18,85.92,7.138183009179922e-06
227,3.345020754318237,1.5819451293945312,66.35,85.62,6.9559942975409465e-06
228,3.327942000808716,1.570780903339386,66.4,85.67,6.775784314464717e-06
229,3.33730728969574,1.498049627971649,67.21,86.15,6.597572822006651e-06
230,3.335557372703552,1.5140173283576965,66.82,85.95,6.421379363065142e-06
231,3.323777294845581,1.528804912853241,66.79,85.97,6.247223259238511e-06
232,3.3280840417861937,1.5613627712249756,66.28,85.94,6.075123608706093e-06
233,3.3184596950912475,1.6125128620147704,66.19,85.58,5.905099284133944e-06
234,3.3205938176345824,1.5729400114059449,66.35,85.97,5.737168930605272e-06
