epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
259,3.716197886,3.233866286,29.94,54.71,2.27E-06
260,3.727013744,3.224069603,30.23,54.84,2.16E-06
261,3.762999112,3.250769646,29.76,54.48,2.06E-06
262,3.768544875,3.230592546,30.06,54.71,1.95E-06
263,3.726080276,3.195706994,30.53,55.35,1.85E-06
264,3.750943017,3.234228872,29.99,54.66,1.76E-06
265,3.774555264,3.203476017,30.26,55.34,1.66E-06
266,3.739815927,3.219180178,30.02,55.12,1.57E-06
267,3.754453504,3.211620748,30.1,55.2,1.48E-06
268,3.726854083,3.234447235,30.18,54.53,1.39E-06
269,3.695444881,3.209963817,30.18,55.34,1.31E-06
270,3.752350805,3.194136512,30.45,55.51,1.22E-06
271,3.715163546,3.203941144,30.49,55.42,1.14E-06
272,3.710136253,3.21891329,30.23,55.23,1.07E-06
273,3.751344833,3.181416947,30.55,55.76,9.93E-07
274,3.772383059,3.240022346,29.94,54.63,9.21E-07
275,3.738850897,3.216763983,30.34,54.96,8.52E-07
276,3.758523215,3.207287393,30.41,55.26,7.85E-07
277,3.782126098,3.228507192,30.19,54.68,7.22E-07
278,3.730210399,3.201391562,30.54,55.34,6.61E-07
279,3.756492179,3.221061569,30.06,54.88,6.02E-07
280,3.687986869,3.217736465,30.16,55.12,5.46E-07
281,3.74735694,3.187874065,30.53,55.61,4.93E-07
282,3.680835818,3.20652674,30.32,55.2,4.43E-07
283,3.707866791,3.196819688,30.45,55.45,3.95E-07
284,3.757483183,3.212498283,30.44,55.04,3.50E-07
285,3.73419195,3.216615557,30.44,54.85,3.08E-07
286,3.712885024,3.208026838,30.35,55.09,2.68E-07
287,3.714960235,3.225008932,30.26,54.82,2.31E-07
288,3.704405971,3.237775683,30.03,54.62,1.97E-07
289,3.712775019,3.23040058,30.31,54.73,1.66E-07
290,3.718426502,3.229447062,30.2,54.62,1.37E-07
291,3.729440934,3.173757857,30.65,55.75,1.11E-07
292,3.671318773,3.215611193,30.22,55.02,8.77E-08
293,3.71198964,3.2040822,30.45,55.11,6.71E-08
294,3.716567638,3.201130899,30.34,55.12,4.93E-08
295,3.635028128,3.183989699,30.75,55.53,3.43E-08
296,3.693473837,3.184338896,30.64,55.78,2.19E-08
297,3.642899589,3.198066714,30.54,55.47,1.23E-08
298,3.701480183,3.186978554,30.61,55.58,5.48E-09
299,3.757016817,3.236311597,30.16,54.56,1.37E-09
